jobs,description,workhours,salary,contract_type,experience,diploma,skills,qualifications,industry,company,size,company_description,tools,ID_dep,ville,date
Analyst data hospitality manager,"Description de la mission : 
Rattaché au Directeur de la Direction Data & Analytics de Louvre Hotels Group, le la chef de projet data hospitality aura la charge de manager l'équipe d'analystes qui a comme mission de créer et d'éditer des dashboards intuitifs et interactifs pour simplifier la compréhension du business et accélérer la prise de décision des équipes opérationnelles et top management.
Les missions couvriront l'ensemble des dimensions de la data hôtelière : Topline, Revenue Management, Pricing, Restauration...
Vos missions principales sont les suivantes :
Management de l'équipe de Business Analyst 
-Organiser efficacement les ressources
-Coacher les analystes et développer leurs talents et compétences techniques (formations, workshops etc..)
-S'assurer d'une bonne communication entre les différentes équipes
Cadrer et piloter les projets en build et run
-Concevoir la solution avec les équipes métiers et technique 
(prise du besoin, architecture fonctionnelle, définition du plan d'actions),
-Estimer les charges, réaliser les chiffrages et plannings,
-Piloter l'équipe projet (animer les réunions de travail, rédiger les comptes-rendus, affectation des tâches, suivi budgétaire),
-Garantir la qualité des livrables (pilotage et   ou réalisation des développements et de la recette)
-Garant de la bibliothèque de rapports et du suivi des process
Support 
-Collecter les retours utilisateurs afin d'optimiser leur usage,
-Collaborer étroitement avec les business analysts des équipes métiers pour résoudre des problème business complexes,
-Contribuer à la détection de problème et à l'amélioration de la qualité de données,
Accompagnement de la démarche Data Driven
-Participation à la mise en place du plan data
-Participation à la mise en place de la Data Gouvernance
-Contribuer activement à l'animation de la communauté d'analystes métier pour harmoniser les pratiques et les indicateurs de performance
Véritable Business Partner, vous avez un esprit d'équipe et des valeurs humaines fortes.
Vous êtes à l'écoute, et prenez plaisir à interagir avec les métiers et à les accompagner dans la prise de décision. Vos qualités relationnelles vous permettent d'être à l'aise pour communiquer et influencer les orientations à prendre.
 Profil : 
Titulaire d'un Bac +5, vous justifiez d'au moins deux ans d'expérience professionnelle acquise à un poste similaire. 
Vous êtes un manager de proximité, bienveillant et portez le développement et la montée en compétence de vos équipes.
La connaissance d'outils de data viz tels que Tableau, SAP BO ou Power BI et des notions de SQL seraient un vrai plus.
Votre rigueur, votre flexibilité, votre esprit de synthèse, vos capacités d'analyse et votre capacité à fédérer seront des atouts majeurs pour mener à bien cette mission.
Vous parlez couramment anglais. 
Votre curiosité et votre sens du progrès, vous permettent d'être alerte sur votre écosystème, de challenger le statu quo et développer l'innovation. 
Ce poste est basé au siège du groupe à la Défense, Paris (France).
1 RTT par mois
Prise en charge à 100% du titre de transport. 
2 jours de télétravail par semaine.
Accès au CE.
 Localisation du poste : 
Europe, France, Ile-de-France, HAUTS-DE-SEINE (92)
Ville
Tour Voltaire, 1 place des degrés 92000 Paris la defense Cedex
 Critères candidat : 
Langue
Anglais (Courant)
Contrat : CDI",,,Contrat à durée indéterminée,Expérience exigée,,,,,Louvre Hotels,,,"tableau, power bi",92,NANTERRE,2023/08/24
Data Ingénieur - Paris ou Aix-en-Provence,"Poste et missions Devenez un(e) acteur(-rice) au sein de nos équipes Data Les équipes projets Data Services sont constituées d'une trentaine de personnes sur les sites de Paris et de Aix-en -Provence. L'offre BI du groupe BPCE, centrée sur l'outil de datavisualisation POWERBI évolue et s'accompagne de la DataPréparation métier avec la solution Alteryx, la DataVirtualisation de la solution Denodo et l'analyse de processus de la solution Celonis. En tant que Data Ingenieur vos missions seront les suivantes : participer à la mise en œuvre de ces différents outils et services (déploiement, formation, accompagnement au changement, gestion du build et du Run, capacity planning et architecture) auprès de la data Retail et des établissements Caisses d'Epargne, Banques Populaires & Entités Filiales. participer à la construction des outils nécessaires à la vie des Services dans le système existant (cycle de vie des objets, revue de code, habilitations .) Nos projets sont menés en méthode Agile.Profil et compétences requisesVivez votre passion et exprimez votre talent De formation supérieure en informatique de niveau Bac+4/5 Data BI, vous disposez d'une expérience acquise d'au moins 3 ans dans ce domaine. Compétences techniques requises - Alteryx, Python, PowerBI - DataVirtualisation Vous faites preuve de rigueur et d'implication dans les sujets qui vous sont confiés Vous avez le sens du service client, le sens du résultat ainsi que l'esprit collaboratif. Nous rejoindre c'est : Evoluer dans un environnement flexible à dimension humaine et conviviale Bénéficier d'un management de proximité Progresser individuellement et collectivement",,,Contrat à durée indéterminée,Expérience exigée de 36 Mois,,,,,,Suscitez l’intérêt du recruteur et donnez-lui envie de vous rencontrer.,,alteryx,75,,2023/08/24
HR Data Analyste/X,"Entreprise dédiée aux services de leau (fourniture deau potable, traitement des eaux usées, construction déquipements), Saur exerce sa mission de service au public en faisant preuve dinnovation, dagilité technique, organisationnelle et humaine pour contribuer à faire de leau un bien de qualité accessible à tous.

Avec 12 000 collaborateurs en France, en Arabie saoudite, en Ecosse, en Espagne et en Pologne, Saur accompagne plus de 7 000 collectivités locales et industriels et sert 12 millions de consommateurs dans le monde.

Rattaché.e à la Directrice People Analytics et intégré.e aux équipes de la DRH Groupe, vous occupez un poste transverse en charge de la gestion et de loptimisation des données. Vous travaillez en étroite collaboration avec les autres membres de léquipe (pôles contrôle de gestion sociale, outils et process RH, rémunération et avantage sociaux).

A ce titre, vous aurez comme principales missions :
 recueillir les données RH des employés, à laide du logiciel de données ou des documents RH (fiche de paie, planning, etc.)
 analyser les données rassemblées, afin den dégager des tendances, des axes damélioration, des idées de stratégie RH, etc.
 rédiger des rapports et en présenter les conclusions à la filière RH et à la direction
 faire des recommandations de stratégies RH et gestion du personnel basées sur lanalyse des données
 proposer des axes damélioration de la gestion des ressources humaines basées sur les analyses des données
 veiller à ce que les données numériques des collaborateurs soient protégées et utilisées en parfaite conformité avec les règlementations en vigueur
 fournir les données nécessaires à lévaluation des collaborateurs, le calcul des avantages sociaux, le calcul des primes, etc.

Vous serez également en charge de la mise à jour des informations et veille à leur exactitude, par le biais dun logiciel de données ou futur SIRH. Vous participerez à des projets transverses au sein de léquipe People Analytics mais également au sein de la filière RH.",,,Contrat à durée indéterminée,Expérience exigée de 5 An(s) (SUR LE MEME TYPE DE POSTE),,,,,,,,,92,ISSY LES MOULINEAUX,2023/08/24
Data steward lead f/h,"Safran est un groupe international de haute technologie opérant dans les domaines de l'aéronautique (propulsion, équipements et intérieurs), de l'espace et de la défense. Sa mission : contribuer durablement à un monde plus sûr, où le transport aérien devient toujours plus respectueux de l'environnement, plus confortable et plus accessible. Implanté sur tous les continents, le Groupe emploie 83 000 collaborateurs pour un chiffre d'affaires de 19,0 milliards d'euros en 2022, et occupe, seul ou en partenariat, des positions de premier plan mondial ou européen sur ses marchés. Safran s'engage dans des programmes de recherche et développement qui préservent les priorités environnementales de sa feuille de route d'innovation technologique.



Safran est dans le top 30 des meilleurs employeurs mondiaux 2022 selon le magazine Forbes.



Safran Aircraft Engines conçoit, produit et commercialise, seul ou en coopération, des moteurs aéronautiques civils et militaires aux meilleurs niveaux de performance. La société est notamment, à travers CFM International*, le leader mondial de la propulsion d'avions commerciaux court et moyen-courriers. Dans le domaine de la propulsion militaire, la société a intégralement conçu développé et produit le M88 et le M53 qui équipent respectivement le Rafale et le Mirage 2000 et sera intégrateur du moteur du futur avion de combat européen. 



*CFM International est une société commune 50/50 de Safran Aircraft Engines et GE.


Descriptif missionSafran Aircraft Engines a démarré depuis plusieurs années un ensemble de programmes ambitieux visant à accélérer sa transformation numérique. Ces programmes sont orientés aussi bien sur les métiers de l'entreprise (engineering, production, supply chain,...) que sur des fonctions transverses (exploitation des données, système d'information...).

Dans ce cadre, vous intégrez l'équipe Data de la Direction Technique, opérant notamment sur les axes engineering et exploitation des données. Les missions associées au poste sont les suivantes : 

- Référent méthodologie de gouvernance de la donnée 

Vous serez le point d'appui des data stewards du processus Developer dans l'exercice des missions qui leur sont attribuées : catalogage des métadonnées, contrôle de la qualité des données, définition d'indicateurs, etc.

- Expertise Collibra (catalogue des métadonnées)

En collaboration avec le Data Office société, vous assurerez un support de premier niveau aux auteurs du processus dans l'exercice de modélisation dans Collibra.

- Gouvernance des données

Vous contribuerez à la démarche de gouvernance des données par l'implémentation des objets et des modèles de données dans Collibra

- Support aux consommateurs de données

Vous assisterez les personnes souhaitant exploiter des données dans la recherche des sources de données adéquates et en diffusant les bonnes pratiques d'exploitation des données et de documentation des traitements.



Perspectives d'évolution nombreuses de par la transversalité de la fonction et la progression rapide des métiers autour des données dans l'entreprise.",,,Contrat à durée indéterminée,Expérience exigée,,,,,,,,,77,MOISSY CRAMAYEL,2023/08/24
Architecte Data BI,"A propos de SQLI Vous souhaitez vivre une expérience unique au sein du pôle Data de SQLI en région Parisienne ou à Rouen ? Rejoignez notre équipe de 80 collaborateurs et accompagnez notre croissance chez nos différents clients (notamment dans les secteurs des services financiers, de l'énergie, de l'industrie et du retail) !SQLI est Microsoft Gold Partner depuis 20 ans.Votre futur écosystème :Des Communautés d'experts, pour vous aider à progresser .Des Workshops, pour favoriser le partage de connaissances. Des Managers de carrière, pour être suivi par l'un de vos pairs.Un accompagnement dans l'expression de vos talents (certifications, formations, développement de partenariats avec les éditeurs, publications dans la presse, participation aux évènements/salons...). Le poste Un poste de Data Architect (H/F) est ouvert à PARIS ou ROUEN (selon votre localisation), pour faire partie des leaders de l'équipe Data chez SQLI et vous investir dans un environnement technique innovant.Vos missions seront :Conseiller nos clients dans les choix d'architecture technologiques à mettre en œuvre et comment s'intégrer dans l'écosystème existantPiloter techniquement l'équipe de développement ; être garant technique sur les engagements ; veiller à l'application des bonnes pratiquesÊtre le leader technique Avant-Vente et participer à la rédaction de propositions et de cotations des projetsParticiper à la conception et réalisation des projets :Conception technique / modélisation (Dictionnaire de données, modèle de données, rédaction de la documentation technique...).L'alimentation avec un ETL/ELT (Talend...) et/ou la Suite Azure Data (Data Factory, Databricks.).La restitution/ datavisualisation avec Microsoft Power BI et/ou un autre outil de Datavisualisation.Industrialisation de la chaine data : mise en place des process de déploiement continu ; intégration des réalisations dans les conditions d'exploitationAu-delà de votre projet, vous contribuerez au développement de notre communauté technique, en participant par exemple aux meetups et publication d'articles dans le but de partager vos expériences et d'apprendre de vos collègues. Votre profil Ingénieur de formation supérieure, vous êtes :Expert Data avec minimum 5 ans d'expérience sur des postes où vous avez pu exprimer votre leadership, idéalement dans l'écosystème Microsoft.Toujours en veille, à l'affut des nouveautés technologiques et vous aimez échanger (Events, conférences, meetups, etc.).Force de proposition, vous vous sentez libre d'oser et de vous surpasser en partageant vos idées.Compétences techniques requises :Expérience dans la gestion opérationnelle d'équipe projet et de relation directe avec les clients, ainsi que des notions d'Agilité.Maîtrise des concepts décisionnels / big data et compréhension des besoins fonctionnels pour réaliser la conception technique (Dictionnaire de Données, cartographie des flux.).Expériences sur différents types de projets data : datalake, datawarehouse, dataviz, data science / machine learning.(Une expérience dans la mise en place d'une architecture de streaming, de MDM serait un plus).Connaissances d'un cloud provider public, idéalement Microsoft Azure.Connaissances de différents types de bases de données : bases relationnelles, systèmes de fichiers, NoSQL, ...Maîtrise d'un ETL/ELT et/ou Python & Spark.Sensibilité aux enjeux de déploiement continu et de mise en exploitation des projets data.Anglais : niveau professionnel (B1). Vous pensez que ce poste est fait pour vous ? Transmettez-nous votre profil !Tous nos postes sont ouverts aux personnes en situation de handicap.",,,Contrat à durée indéterminée,Expérience exigée de 60 Mois,,,,,,Suscitez l’intérêt du recruteur et donnez-lui envie de vous rencontrer.,,"power bi, talend, databricks",75,,2023/08/24
Développeur / Développeuse Big Data,"Data Engineer expérimenté(e) / PMO pour  contribuer à la réalisation des projets de l'équipe Outillages Data Science & MLOPS :   maitrise des écosystèmes de Big Data tels que les distributions HADOOP (Hortonworks, Cloudera).
  Spark, Python, Scala, Framework Hadoop , Bash et  DEVOPS (GitLab, Jenkins, Ansible, Nexus, Sonar,  ) 
  Stack Elastic (ELASTICSEARCH, LOGSTASH, KIBANA  ) 
  Une expérience sur migration Hortonworks vers Cloudera, Kubernete, pratiques MLOPS 
  AWS :  Sagemaker (Studio, intégration, ... ), Terraform 
 
  Migration Plateforme BigData Hortonworks vers Cloudera 
  Amélioration continue outillages MLOPS
  construction nouveaux usages
  Accompagnement utilisateurs à l'adaptation et migration des usages / données sur la nouvelle plateforme Cloudera
  Participation à la définition des solutions applicatives
  Développement, Intégration et Recette technique
  Assurer l'assistance fonctionnelle auprès des utilisateurs (datascientists)
 
Principaux livrables :

  Participer au cadrage technique
  Définition des solutions applicatives
  Développement, Intégration et Recette technique
  Traitement des incidents & assistance utilisateurs 

Compétences requises :

  maitrise des écosystèmes de Big Data tels que les distributions HADOOP (Hortonworks, Cloudera).
  Spark, Python, Scala, Framework Hadoop , Bash et  DEVOPS (GitLab, Jenkins, Ansible, Nexus, Sonar,  ) 
  Stack Elastic (ELASTICSEARCH, LOGSTASH, KIBANA  ) 
  Une expérience sur migration Hortonworks vers Cloudera, Kubernete, pratiques MLOPS 
  AWS :  Sagemaker (Studio, intégration, ... ), Terraform 
  Une bonne autonomie et capacité de prendre le lead sur la définition des solutions applicatifs et le développement des évolutions
  bonne communication et accompagnement utilisateurs
  Sens du travail en équipe",,,Profession libérale,Expérience exigée de 2 An(s),,,,,WorldWide People,,,"gitlab, jenkins, elasticsearch, logstash, kibana",75,PARIS 01,2023/08/31
Développeur / Développeuse Big Data,"Full remote 
Location 95 ou 31
2 postes à pourvoir
 
1. Ingénieur Data BI (1ère équipe opérations)
Rôle : maintenir, faire évoluer ou développer développer de nouvelles chaines de traitement de la données prinicpalement relatives aux parsonnels. 
Environnment : BI traditionnelle
Durée : 18 mois et plus
Soft Skills : Engagement, curiosité, autonomie et bonne intégration dans une équipe dynamique de 8 personnes
Expérience : 5 ans minimum
 
2. Ingénieur Data BI (2ème équipe opérations)
Rôle : maintenir, faire évoluer ou développer de nouvelles chaines de traitement de la données principalement relatives à la logistique. 
Environnement : BI traditionnelle, QlikView et Power BI
Durée : 12 mois et plus
Interlocuteurs : 2quipe IT des applications opérationneles et métier logisitique
Anglais : NON
Déplacement : 1 fois par trimestre dans le 31
Périmètre : Participation à toutes les demandes venant du métier (évolutions d'alimentation des données, évolution dataviz (QlikView),création de dashboard Powwer BI, participation à la migration de tout le SI logistique
Expérience : Data Engineer EXPERT
Soft Skills : curiosité, engagement, bonne intégration dans une équipe de 10 personnes
Expérience : 7 ans minimum
Le + : force de propositions sur des décisions d'architecture",,,Profession libérale,Expérience exigée de 5 An(s),,,,,emagine Consulting SARL,,,"power bi, qlikview",France,,2023/08/24
Développeur / Développeuse Big Data,"Plateforme et environnement GCP (indispensable)
    Environnement GKE
    Développement d'API REST
    Stockage : HDFS / GCS
    Traitement: Maitrise de l'écosystème Spark / Kafka / Scala
    Planification : Airflow / Composer
    Méthodologies : Scrum, Kanban, Git
    DWH : SQL, BigQuery, BigTable
    Delivery : Git, Ansible, Docker, Terraform, Jenkins / Cloud Build",,,Profession libérale,Expérience exigée de 5 An(s),,,,,SOFTEAM,,,"jenkins, docker",94,CHARENTON LE PONT,2023/08/31
Développeur / Développeuse Big Data,"Dans le cadre d'un contrat de service managé réseau et sécurité sur un périmètre géographique international pour le client dans le secteur aéronautique et spatial, nous constituons les futures équipes opérationnelles qui seront en charge de la production des services sur les lignes de service Lan, Wan, mobilité, automatisation et sécurité.

Dans ce contexte nous recherchons un ingénieur réseau et sécurité pour faire du niveau 3  qui sera basé à Toulouse sur le site de notre client.
Il n'y aura pas de télétravail pour les 6 premiers mois le temps d'assurer une bonne cohésion d'équipe
Idéalement il faut avoir travaillé sur de grosses architectures

L'ingénieur réseau et sécurité effectuera les activités quotidiennes d'incidence sur site ou à distance et de demandes standards sur du N3.
Travaille sur la direction opérationnelle du chef d'équipe, ces principales missions consisteront à :
- réaliser l'activité au quotidien : résolution des incidents problèmes, dépannage contournement et mise en place des demandes
- remplir les tickets sous service now avec toutes les informations pertinentes
- proposer la mise à jour à l'amélioration de la base de connaissances
- appliquer les règles et réglementations qualité sécurité et surete 
- escalader toutes les difficultés pouvant menacer le service
- assurer une parfaite communication professionnelle avec l'utilisateur final",,48000.0 - 52000.0,Contrat à durée indéterminée,Expérience exigée de 5 An(s),,,,,WHEEL OF WORK,,,,31,TOULOUSE,2023/08/31
Data manager,"Nous recherchons pour l'un de nos clients dans le secteur industriel, un expert data S4HANA

 Mission :
Coordination master data stream (BP, MAterial)
Intégration aux flux S4
Intégration avec la Data Migration - maîtrise du processus

Compétences :
S4HANA +++
Master data +++
Data Migration +++",,,Profession libérale,Expérience exigée de 5 An(s),,,,,Intuition IT Solutions Ltd.,,,,92,LE PLESSIS ROBINSON,2023/08/31
Data manager,"Au sein de l'équipe data, nous recherchons le/la futur(e) Data Architect GCP BigQuery H/F. Votre rôle principale sera de participer à la construction de la future plateforme de données moderne tout en garantissant le maintient des systèmes existants. 
Rattachement hiérarchique : Lead data architect.
 
 
Missions principales du/de la Data Architect GCP BigQuery H/F: 
En soutien de stratégie data établie.
Conception d'architecture & mise en place de briques technologiques des plateformes des données.
Pilotage de l'évaluation et de l'optimisation des architectures de données.
Documentation d'architecture.
Animation d'ateliers, informer et leader la communauté technique.
Être le/la garant(e) de la cartographie technologique.
 
Environnement technique : 
Big Data (EMR, Spark..).
Plateformes de données (GCP BigQuery, AWS Redshift, Athena, S3).
Processus et outils de développement modernes (DevOps, Git, CI/CD.).
Approche data mesh.",,,Contrat à durée indéterminée,Expérience exigée de 2 An(s),,,,,Robert Walters,,,,75,PARIS 01,2023/08/31
Data manager,"Description du poste :
En qualité de Data Engineer vous êtes le garant de l'accès aux sources de données et aux données et travaillez sur l'ensemble des activités liées à la banque (activité de support comme les RH et le marketing..) :
Concrètement vous serez amené(e) à :
- Mettre en œuvre l'ensemble des techniques et procédés permettant de collecter, de nettoyer, d'organiser, de synthétiser et de modéliser efficacement les données (notamment pour interagir avec les données du Datalake et les projets Big Data / BI qu'il alimente)
- Fournir un appui analytique à la conduite d'exploration et d'analyse complexe de données provenant de différentes sources.
- Participer à l'industrialisation du procédé pour les données les plus pertinentes dans le cadre de projets pour produire les analyses les plus opérationnelles
- Travailler en étroite collaboration avec les Data Architect et les Métiers
- Assurer une veille technologique
- Apporter un soutien et une expertise techniques aux activités de suivi de production des applications en place
Description du profil :
Bac +5 en informatique / école d'ingénieur
Niveau d'anglais : maitrise
Compétences métier :
- Maîtrise et connaissance des fondamentaux liés aux méthodologies de conception et de réalisation en matière de livrables informatiques
- Maitrise SPARK et SCALA
- Maitrise de la chaine CI/CD, de ANSIBLE TOWER
- Expériences de réalisation de projets dans l'eco système Hadoop autour d'un datalake
- Est force de proposition dans ses missions, fait preuve d'une curiosité et innovation permanente
- Maitrise Talend, Hive et des connaissances en langages tel que Python ou R
- Connaissance des bases SQL (SQLServer...) anisi que du connecteur TRINO (PRESTO)
- Connaissance des outils BI et dataviz associés (ex : Microsoft SQL Server +SSIS+SSAS+POWER BI)
- Maîtriser les développements sophistiqués de solutions informatiques :***Utiliser des technologies, des techniques de programmation ou des langages nouveaux, spécifiques (et/ou poussés dans leurs possibilités extrêmes de programmation) échappant aux développeurs traditionnels et classiques
* Avoir une connaissance de haut niveau sur les langages ou sur les thématiques d'application (ex : Cloud computing.)
* Prendre en charge les programmations de ce niveau d'expertise
* Intervenir en assistance auprès des développeurs qui ont à les utiliser ou qui sont en initiation pour les acquérir
- Méthodologie Agile (Scrum)",,,Contrat à durée indéterminée,Débutant accepté,,,,,,"Chez Société Générale, nous sommes convaincus que vous êtes le moteur du changement, et que le monde de demain sera fait de toutes vos initiatives, des plus petites aux plus ambitieuses.
Aux 4 coins du monde, que vous nous rejoigniez pour quelques mois, quelques années ou toute votre carrière, ensemble nous avons les moyens d'avoir un impact positif sur l'avenir. Créer, oser, innover, entreprendre font partie de notre ADN.
Si vous aussi vous souhaitez être dans l'action, ¿..","Chez Société Générale, nous sommes convaincus que vous êtes le moteur du changement, et que le monde de demain sera fait de toutes vos initiatives, des plus petites aux plus ambitieuses.Aux 4 coins du monde, que vous nous rejoigniez pour quelques mois, quelques années ou toute votre carrière, ensemble nous avons les moyens d'avoir un impact positif sur l'avenir. Créer, oser, innover, entreprendre font partie de notre ADN.Si vous aussi vous souhaitez être dans l'action, ¿..","power bi, talend, sas",94,FONTENAY SOUS BOIS,2023/08/29
Développeur / Développeuse Big Data,"Nous poursuivons notre développement et recherchons Release Train Engineer un pour l'un de nos clients.

Contexte 
 
Les demandes internes et externes de données et de rapports fiables et vérifiables en matière d'ESG/de développement durable sont de plus en plus nombreuses. Le groupe a l'obligation de fournir des rapports externes et est responsable de l'aide à la décision stratégique pour le comité exécutif du groupe.
À la lumière de ces demandes croissantes, nous avons décidé de mettre en place un nouveau train de production de rapports ESG/durabilité et d'aide à la décision, basé sur la méthodologie Scaled Agile. Ce train se compose de quatre équipes Agile : ESG Reporting, ESG Decision Support, ESG Data Hub et ESG Data Management.

En tant que Release Train Engineer dans ce nouveau plan, votre objectif est, avec deux scrum master, de mettre en place la structure et les processus Agile.

1) Les demandes internes et externes pour des données et des rapports ESG fiables et vérifiables augmentent. Le groupe a l'obligation de fournir des rapports externes et est responsable de l'aide à la décision stratégique pour le GEC.

2) En tant que Release Train Engineer dans ce nouveau plan, votre objectif est de mettre en place, avec deux scrum master, la structure et les processus Agile pour le plan. Vous aidez également à résoudre les obstacles au niveau du plan.

3) Les équipes de reporting et d'aide à la décision ESG sont basées à Paris. Des déplacements réguliers sont à prévoir. Soutenu par les Scrum Masters et soutenu par le Product Management, vous êtes le guide et le coach pour faire mûrir ses processus Agile et ses cérémonies.

4)Vos principales parties prenantes internes sont les membres du personnel du Groupe et des compagnies aériennes en charge des finances, de la conformité, des ressources humaines, de la transformation et du développement durable. Les équipes sont également en contact avec des ingénieurs de données, des propriétaires de données, des spécialistes de l'analyse des données de 80 entités mondiales du groupe.

5) Pour résoudre les problèmes, vous êtes en contact régulier avec les cadres et la direction générale.


Objectifs et Livrables

Cette fonction est basée sur le Scrum / Scaled Agile Framework.


Vous êtes responsable de la maturité des processus du Train de Libération Agile, y compris ses cérémonies Agile, la disponibilité de backlogs affinés, l'intégration/alignement des processus Sustainability-Finance, et ses PI Plannings.
Vous êtes le coach principal du train de mise en production ; vous pouvez répondre à toutes les questions sur l'agilité et êtes directement en mesure d'appliquer vos conseils dans la pratique - pour maximiser la valeur créée et la maturité de mise en production.
Vous dirigez fonctionnellement l'équipe Scrum Master, sur la base du cadre (Scaled) Agile.",,,Profession libérale,Expérience exigée de 5 An(s),,,,,CELAD,,,,75,PARIS 01,2023/08/29
Data manager,"Engineering Manager - Software and Data Engineering
Une entreprise de prévision météorologique et d'assurance recherche un Engineering manager sur la partie Data & Engineering
Engineering Manager - Software and Data
Manager une équipe de 6 à 8 développeurs / data scientist
Collaborer avec les manager R&D
Donner la direction technique à l'équipe de développement/data, ce qui inclus : le calcul des modèles de risque, la collecte, la préparation et la visualisation des données, l'exportation de résultats adaptés aux utilisateurs, tester et valider les solutions existantes
Engineering Manager - Software and Data
Salaire entre 90K et 100K selon profil et compétence
Présentiel à Paris, 1 jour de TT / semaine
Avantages sociaux et intéressement
Sujet unique, au sein d'un service data très qualifié",,90000.0 - 100000.0,Contrat à durée indéterminée,Expérience exigée de 2 An(s),,,,,EYETECH SOLUTIONS,,,,75,PARIS 01,2023/08/31
Développeur / Développeuse Big Data,"Mon client dans l'industrie financière est à la recherche d'un Data Engineer compétent en Kafka qui pourrait travailler au sein d'une équipe comprenant des Tech Leads et des Product Owners.
Les principales responsabilités attendues sont les suivantes :
Mettre en œuvre des solutions techniques définies en collaboration avec les propriétaires d'épic, les leaders techniques et les architectes au sein d'une structure agile.
Favoriser la communication avec les différents membres de l'équipe de la division Data.
Échanger et préparer des démonstrations avec les équipes informatiques métier.
Maintenir une veille technologique constante.
Les compétences techniques requises comprennent :
Analyser et développer des \""produits transversaux prêts à l'emploi pour nos activités\"".
Principalement développer en Java jusqu'à l'intégration avec les chaînes CI/CD.
Avoir une maîtrise des langages de programmation suivants : Java, Scala, Python (dans le contexte du Big Data).
Être compétent dans les plateformes de configuration et de gestion des déploiements : Ansible, Terraform, etc.
Avoir une bonne connaissance de l'écosystème de stockage d'objets et de Kubernetes : API S3, Helm, etc.
Maîtriser l'écosystème Hadoop (HDFS, Hive, etc.), Spark, Kafka, ElasticSearch/SolR.
Avoir une solide compréhension de l'écosystème de transport de données : kafka connect, etc.
Maîtriser le framework Spring : Spring-Boot, Spring-Security, etc.
Avoir une maîtrise du framework React pour le développement des interfaces utilisateur.
Posséder des connaissances des concepts NoSQL et être compétent dans au moins une solution parmi celles-ci : Cassandra, MongoDB, Redis, PostGres.
Avoir une compréhension des concepts de streaming, notamment Flink.
 
Si vous êtes intéressé(e) par cette opportunité et que vous pensez répondre aux critères mentionnés ci-dessus veuillez envoyer votre CV a -email masqué-XX
 
Nous restons à votre disposition pour répondre à toutes vos questions supplémentaires.
Cordialement,
Gael Kisombe
Lawrence Harvey is acting as an Employment Business in regards to this position. Visit our website and follow us on Twitter for all live vacancies (lawharveyjobs)",,,Profession libérale,Expérience exigée de 2 An(s),,,,,Lawrence Harvey (LHI group limited),,,"kubernetes, elasticsearch, mongodb, cassandra",75,PARIS 01,2023/08/31
Data manager,"Dans le cadre du programme du client l'objectif est de systématiser le data management et en particulier le data assessment qui consiste à décrire les scope des données, le ownership associé et l'analyse de la sensibilité. Les activités sont déjà formalisées et l'objectif est de l'appliquer sur l'ensemble du scope du programme. Cette activité est un critère essentiel d'aide à la décision pour le programme move to cloud",,,Profession libérale,Expérience exigée de 5 An(s),,,,,OCTOGONE,,,,78,VELIZY VILLACOUBLAY,2023/08/24
Data manager,"Participer aux ateliers de travail avec le Métier pour clarifier les nouveaux besoins
  Analyser les besoins métiers, proposer des solutions et mesurer les impacts de ces solutions
  Contribuer au chiffrage des impacts et au suivi du planning sur les nouveaux besoins métiers
  Prendre en charge la rédaction des livrables fonctionnels sur les différents besoins métiers
  Assurer les tests et la vérification applicative des développements réalisés 
  Cadrer un BA plus junior

=  expérience nécessaire dans la data, environnement big data, SQL important, requêtes power BI, SAS, Python

Secteur bancaire =  normes et règlementations bancaires",,,Profession libérale,Expérience exigée de 5 An(s),,,,,INFOTEL CONSEIL,,,"power bi, sas",92,LEVALLOIS PERRET,2023/08/29
